id,name,property_type,room_type,bathrooms,bedrooms,beds,price
36097627.0,Gland Private Residence - Lake & Garden Access,Entire rental unit,Entire home/apt,1.0,1.0,1.0,89.0
36098152.0,Cosy and convenient Studio in the heart of Morges,Entire rental unit,Entire home/apt,1.0,0.0,2.0,100.0
36100293.0,Villa Helvetia,Entire rental unit,Entire home/apt,1.0,1.0,1.75,126.5
36163106.0,Joli appartement situé sous gare proche du lac,Entire rental unit,Entire home/apt,1.0,1.0,2.25,197.25
36214765.0,Magnifique appartement dans Montreux,Entire rental unit,Entire home/apt,1.5,1.0,1.0,245.0
36217967.0,"Chambre 4 - Tilleul, dans grand chalet avec jardin",Private room in chalet,Private room,1.0,1.0,1.0,50.0
36217999.0,Beautiful stay in Lausanne,Shared room in rental unit,Shared room,1.0,1.0,2.5,273.5
36230375.0,Ttt,Private room in rental unit,Private room,1.25,1.5,2.0,107.5
36247285.0,Appartement spacieux avec parking gratuit,Entire rental unit,Entire home/apt,1.125,2.0,2.5,188.25
36257661.0,Studio Meublé Valentin,Entire condo,Entire home/apt,1.0,0.0,1.0,95.0
36259140.0,Les quatre cerises,Entire rental unit,Entire home/apt,1.0,0.0,1.0,65.0
36266912.0,Bel appartement avec terrasse et jardin,Entire rental unit,Entire home/apt,1.0,1.0,1.0,78.0
36284947.0,Family house in Montreux with lake view,Entire home,Entire home/apt,2.0,4.0,4.0,316.0
36286885.0,Petit coin de paradis avec jardin et vue lac,Entire rental unit,Entire home/apt,2.125,1.0,3.5,250.25
36335694.0,Grand appartement moderne à côté du Lac.,Private room in rental unit,Private room,1.0,2.0,2.0,120.0
36347151.0,Fête des vignerons - Appartement à louer,Entire rental unit,Entire home/apt,1.25,1.0,2.25,85.75
36349652.0,Lieu où la campagne et la ville se côtoient !,Entire condo,Entire home/apt,1.25,1.0,3.0,148.75
36368515.0,"Luxury suite, lake view, balcony, garden and pool",Private room in villa,Private room,1.625,2.0,3.0,247.25
36388649.0,Coeur du Léman,Entire condo,Entire home/apt,1.0,2.0,3.0,260.0
36444315.0,Shared Room in the heart of Lausanne,Private room in rental unit,Private room,1.0,1.25,1.25,122.25
36465134.0,Cozy room near the Chaplin's World & Lake Leman,Private room in home,Private room,1.0,6.0,2.0,193.75
36466523.0,"Appartement neuf avec vue lac, Epalinges, EHL",Entire rental unit,Entire home/apt,1.375,1.25,2.0,134.5
36510585.0,Cosy apartment with a view on the Dents-du-Midi,Entire rental unit,Entire home/apt,1.0,2.0,4.0,110.0
36565333.0,Joli nid à Préverenges,Entire home,Entire home/apt,1.0,1.0,3.0,150.0
36579667.0,Nyon  - location été (fin Juillet - fin Août 19),Entire condo,Entire home/apt,1.0,3.0,1.25,100.0
36595758.0,"Exclusive, Chic retreat above the lake",Entire villa,Entire home/apt,1.25,5.0,2.25,85.75
36632334.0,Jolie studio meublé,Entire rental unit,Entire home/apt,1.5,1.25,2.0,184.5
36654184.0,Petit paradis avec jardin,Private room in rental unit,Private room,1.0,0.0,1.0,70.0
36683855.0,"Appartement de 2.5 pces à 100m du lac, au centre",Entire rental unit,Entire home/apt,1.0,1.0,1.0,239.0
36695016.0,Casa Andina,Private room in rental unit,Private room,1.5,1.5,2.0,158.75
36708420.0,"Zimmer in der Altstadt von Vevey, mit Dachterrasse",Private room in rental unit,Private room,1.75,1.25,3.25,197.5
36710825.0,Oase der Ruhe und Aussicht - Top of Chateaux-d‘Oex,Entire chalet,Entire home/apt,2.0,2.0,8.0,150.0
36714505.0,"Farbenfrohes Zimmer, Altstadt von Vevey, Terrasse",Private room in rental unit,Private room,1.75,1.25,3.25,197.5
36715162.0,Appartement Cosi quartier calme,Entire condo,Entire home/apt,1.5,1.0,2.0,184.75
36727618.0,appartement lit double dans les hauts de Montreux,Private room in rental unit,Private room,1.25,1.0,1.75,105.25
36747254.0,Studio auf dem Mont Vully mit Sicht auf Murtensee,Entire rental unit,Entire home/apt,1.0,1.0,0.0,81.0
36758376.0,La Maison Carrée du Jorat,Entire home,Entire home/apt,1.0,1.0,4.0,100.0
36762130.0,Appartement dans cour intérieure proche de la FDV,Entire loft,Entire home/apt,1.125,1.0,1.25,70.25
36763218.0,Bright flat with a beautiful lake view,Entire rental unit,Entire home/apt,1.375,1.0,2.0,134.5
36787826.0,Chambre avec vue sur les alpes,Private room in condo,Private room,1.0,1.25,1.75,112.25
36789943.0,"Bright modern room, easy commute to Geneva & Nyon",Private room in villa,Private room,1.0,1.0,1.0,95.0
36800973.0,Regent Retreat,Entire villa,Entire home/apt,3.5,3.0,4.0,1776.0
36855852.0,Charming villa for family,Entire villa,Entire home/apt,3.125,6.0,4.0,854.0
36868742.0,Appartement meublé proche de la Gare de Lausanne,Entire rental unit,Entire home/apt,1.0,0.0,1.0,110.0
36877747.0,Jolie chambre dans quartier tranquille,Private room in rental unit,Private room,1.0,1.25,1.0,115.75
36890098.0,"200m de la plage, au cœur du vignoble de lavaux.",Entire rental unit,Entire home/apt,1.0,2.0,1.25,85.0
36891639.0,"Kleiner Raum, Altstadt Vevey, Fête des Vignerons",Private room in rental unit,Private room,1.75,1.25,3.25,197.5
36893278.0,Welcome to Switzerland,Entire condo,Entire home/apt,1.5,3.0,3.75,123.0
36928573.0,"6 mois sous location pour une 2,5 pièces - 1400chf",Entire condo,Entire home/apt,1.0,1.0,2.5,122.5
36928984.0,Cosy flat in Vevey  5 min Walk from the lake,Entire condo,Entire home/apt,1.0,1.0,2.5,122.5
36929066.0,Felix's room near the Lausanne train station,Private room in condo,Private room,1.0,1.0,1.0,57.0
36986674.0,Chambre avec balcon à lausanne,Private room in rental unit,Private room,1.125,2.0,2.0,84.0
36989492.0,Maison individuelle avec vue panoramique sur lac,Entire home,Entire home/apt,1.0,3.0,1.25,79.25
37040987.0,Cozy room under the roof with a small terrase,Private room in rental unit,Private room,1.125,1.25,1.5,176.0
37042161.0,Chambre avec salle de bains privative,Private room in rental unit,Private room,1.0,1.0,2.5,273.5
37076142.0,calme and charming,Private room in rental unit,Private room,1.0,1.0,2.5,165.75
37084230.0,"Chambre ""les yeux sur le Léman""",Private room in home,Private room,1.0,1.0,1.0,92.0
37115759.0,"Quiet independent studio, terrace, garden and pool",Private room in villa,Private room,2.0,1.5,3.5,267.25
37117010.0,Independent studio on two floors,Entire rental unit,Entire home/apt,1.0,2.0,2.0,110.0
37176141.0,"GRYON Chalet: skiing, hiking, spectacular views",Entire chalet,Entire home/apt,2.0,4.0,7.0,255.0
37193468.0,Appartement calme à  25' de la  Fête des Vignerons,Entire rental unit,Entire home/apt,1.0,2.0,1.25,118.25
37194363.0,Charmante chambre dans maison villageoise,Private room in townhouse,Private room,1.0,1.0,2.0,85.0
37201518.0,Fête des Vignerons,Entire rental unit,Entire home/apt,1.0,1.0,1.75,112.25
37210886.0,Chambre coeur de Lausanne,Private room in bed and breakfast,Private room,1.0,1.0,1.0,70.0
37273786.0,"Chambre luxe, vue panoramique sur lac et montagnes",Private room in villa,Private room,1.0,2.5,1.25,79.25
37307502.0,Sunny appartment in a private house with a garden,Entire rental unit,Entire home/apt,1.0,1.0,1.0,120.0
37343764.0,"Cosy 3BDR home with garden, perfect for families.",Entire home,Entire home/apt,1.125,3.0,1.25,136.5
37379043.0,Centaure by Interhome,Entire rental unit,Entire home/apt,2.0,2.0,5.0,216.0
37438833.0,Beautiful family house -Lausanne region,Entire home,Entire home/apt,1.75,1.0,2.0,518.0
37439978.0,appartement entière proche centre ville,Entire rental unit,Entire home/apt,1.0,0.0,2.0,75.0
37468405.0,Superbe studio rénové en vieille ville. Tombouctou,Entire rental unit,Entire home/apt,1.0,1.0,1.0,125.0
37513459.0,Chic & central design studio with beautiful view,Entire rental unit,Entire home/apt,1.375,1.75,1.5,150.25
37518467.0,Appartement au coeur de la vieille ville de Vevey,Entire rental unit,Entire home/apt,1.0,2.0,1.75,101.75
37546252.0,Maison au porte de lausanne,Entire villa,Entire home/apt,2.0,4.0,2.5,663.5
37551702.0,Chambre vue sur le lac,Private room in home,Private room,1.0,1.0,1.0,80.0
37596424.0,"Sunny room central Lausanne, Alps view & near lake",Private room in rental unit,Private room,1.0,1.25,2.75,118.5
37653567.0,Chambre privée dans maison belle et calme,Private room in tiny home,Private room,1.0,1.0,1.0,67.0
37654523.0,Charming lake view one bedroom with balcony,Entire rental unit,Entire home/apt,1.0,1.0,1.25,79.25
37670877.0,spacious home in the backyard of Chateau Chillon,Entire rental unit,Entire home/apt,1.5,3.0,3.0,265.0
37746876.0,Studio prestige à Epalinges,Entire condo,Entire home/apt,1.0,1.0,0.0,60.0
37779778.0,Cute studio :),Entire condo,Entire home/apt,1.0,0.0,1.0,60.0
37826109.0,"Beautiful 4.5 pieces room apartment, as new, wit",Entire rental unit,Entire home/apt,2.0,3.0,5.0,241.0
37872532.0,Luxury Chalet,Entire chalet,Entire home/apt,5.0,5.0,6.0,1000.0
37876594.0,La terrasse de la Tour,Entire rental unit,Entire home/apt,1.5,2.0,3.0,285.0
37898337.0,"10 min walk to Montreux, beautiful view",Entire rental unit,Entire home/apt,1.0,1.0,1.0,74.0
37900508.0,Cosy studio in the heart of Mies Village,Entire loft,Entire home/apt,1.0,0.0,2.0,119.0
37935035.0,Studio indépendant à Servion proche Lausanne,Entire rental unit,Entire home/apt,1.25,2.0,3.0,146.0
37940016.0,"Big apartment for 4 people, nice view!",Entire rental unit,Entire home/apt,1.0,1.0,1.75,125.75
37941249.0,Roulotte romantique ♥,Camper/RV,Entire home/apt,1.0,1.0,1.0,60.0
37958231.0,Luxury Apartment Montreux,Entire rental unit,Entire home/apt,1.0,1.0,1.0,250.0
37977657.0,"Beautiful house with lake view, Pool and Jacuzzi",Entire home,Entire home/apt,1.875,4.0,2.5,316.0
37984810.0,"Luxury Chalet in Rougemont, 5 bedrooms & sauna",Entire chalet,Entire home/apt,6.0,5.0,5.0,2400.0
37996837.0,Room in a shared flat,Private room in rental unit,Private room,1.0,0.0,1.0,30.0
38036251.0,Appartement cosy pour deux,Entire rental unit,Entire home/apt,1.0,1.0,2.25,117.5
38046234.0,Joli appartement avec wifi/place de parc/balcon !,Entire rental unit,Entire home/apt,3.0,1.0,2.75,840.25
38055023.0,"profiter d'un séjour au calme, agréable",Private room in bed and breakfast,Private room,1.25,1.0,2.25,163.75
38063372.0,Studio en plein centre à 1 minute du lac,Entire rental unit,Entire home/apt,1.0,1.0,3.0,125.0
38082312.0,Appartement au bord du lac léman,Entire rental unit,Entire home/apt,1.0,2.0,2.0,195.0
38084399.0,Appartement lumineux proche du centre,Entire rental unit,Entire home/apt,2.0,2.0,3.5,267.25
38115667.0,Wohnung in Avenches,Entire condo,Entire home/apt,1.0,1.0,2.0,96.0
38121768.0,Château de Lavigny,Entire home,Entire home/apt,4.5,5.0,5.0,900.0
38203404.0,Bel appartement au cœur de Lausanne,Entire rental unit,Entire home/apt,1.25,2.0,2.25,163.75
38207949.0,Aux Rochettes,Entire guest suite,Entire home/apt,1.0,1.0,1.0,65.0
38240840.0,Le Miclivier B1 by Interhome,Entire rental unit,Entire home/apt,2.0,4.0,8.0,375.0
38265159.0,Chambre dans un environnement calme,Private room in bed and breakfast,Private room,1.0,1.0,2.5,95.5
38340024.0,Les Diablerets - Chalet en lisière de forêt,Entire chalet,Entire home/apt,2.5,3.0,4.0,330.0
38366840.0,LUMINEUX STUDIO PRES DE L'UNIVERSITE ET DE L'EPFL,Entire rental unit,Entire home/apt,1.25,1.0,2.75,174.5
38376946.0,Oase in Montreux,Entire rental unit,Entire home/apt,1.0,2.0,2.0,180.0
38400234.0,"Jura vaudois: très joli chalet , vue magnifique",Entire chalet,Entire home/apt,1.5,3.0,4.0,100.0
38408552.0,Cosy Chalet in the forest with Wood Fired Hot Tub,Entire chalet,Entire home/apt,1.0,2.0,3.0,150.0
38419547.0,Chambre calme entre lac et centre ville,Private room in rental unit,Private room,1.0,1.25,1.75,112.5
38430452.0,Room in a modern and spacious flat in Lausanne,Private room in rental unit,Private room,1.0,1.0,1.0,85.0
38470811.0,L'Epicerie de Lavaux,Entire rental unit,Entire home/apt,1.0,1.0,2.0,130.0
38487836.0,Chambre privée et cosy avec vue sur le lac Leman,Private room in rental unit,Private room,2.0,2.0,4.75,704.75
38529409.0,Charming studio in the heart of the old town,Entire rental unit,Entire home/apt,1.0,0.0,2.0,95.0
38531474.0,Room in charming appartment - Gare,Private room in rental unit,Private room,1.0,1.0,1.0,68.0
38541023.0,"Luminous, large studio in Sous-Gare (Mont-tendre)!",Entire condo,Entire home/apt,1.0,0.0,1.0,90.0
38568108.0,Private room in Pully apartment (Near Lausanne),Private room in rental unit,Private room,1.0,1.25,3.0,125.0
38585473.0,Chambre dans une colocation sympa et tranquille,Private room in villa,Private room,1.0,0.75,1.25,104.75
38587610.0,Studio Valentin Centre Ville,Entire condo,Entire home/apt,1.0,0.0,1.0,95.0
38589099.0,Double room in Lausanne,Private room in home,Private room,2.75,3.0,3.25,414.0
38589745.0,Room in beautiful Pully apartment (Near Lausanne),Private room in rental unit,Private room,1.0,1.25,3.0,125.0
38645250.0,Super studio avec une magnifique vue sur le lac,Entire rental unit,Entire home/apt,1.0,1.0,2.75,117.0
38660639.0,"Chalet Le Rêve, Château-d'Oex",Entire condo,Entire home/apt,1.5,2.0,2.0,140.0
38716831.0,À moins de 15 minutes de l’aéroport de Genève,Private room in rental unit,Private room,1.125,1.75,2.75,195.0
38721884.0,Chambre paisible,Shared room in condo,Shared room,2.875,3.0,5.0,492.75
38733448.0,Chambre individuelle,Private room in rental unit,Private room,1.25,2.25,2.75,175.75
38790191.0,Joli appartement avec vue sur montagnes,Entire rental unit,Entire home/apt,1.0,1.0,1.0,140.0
38808846.0,Chalet Solidage,Entire rental unit,Entire home/apt,4.5,3.0,3.0,490.0
38814519.0,Maison de charme dans les hauts de Lutry,Entire home,Entire home/apt,2.75,4.0,5.5,320.75
38815348.0,Lake view,Entire rental unit,Entire home/apt,1.25,1.0,2.25,256.25
38819987.0,Authentic chalet experience with stunning views,Entire rental unit,Entire home/apt,1.0,2.0,4.0,125.0
38820995.0,"Maison avec jardin, quartier tranquille Lausanne",Entire home,Entire home/apt,2.5,3.0,3.0,180.0
38831295.0,Charmant appartement tout équipé avec vue,Entire rental unit,Entire home/apt,1.0,2.0,4.0,120.0
38842594.0,HÔTEL RESTAURANT FRENCH75 BRESSONNAZ,Private room in rental unit,Private room,1.0,1.0,1.0,90.0
38950925.0,"Sunny flat walking distance lake Geneva, Alps view",Entire rental unit,Entire home/apt,1.0,1.0,2.75,118.5
38960326.0,In love with lac Léman/3 bed rooms/ Montreux,Entire condo,Entire home/apt,2.0,3.0,4.0,255.0
38998856.0,"Chambre donnant sur grande terrasse, très lumineux",Private room in rental unit,Private room,1.0,1.5,1.0,88.75
38999974.0,Appartement avec vue magnifique sur les Alpes,Entire condo,Entire home/apt,1.0,1.0,1.0,122.75
39000793.0,Tropical loft,Entire loft,Entire home/apt,1.875,1.0,3.75,361.0
39030449.0,2 chambres privées dans appartement contemporain,Private room in rental unit,Private room,1.0,2.0,1.25,129.75
39067305.0,Luxury Apartment Lake view in Montreux by GuestLee,Entire rental unit,Entire home/apt,4.0,4.0,4.0,806.0
39082722.0,Clean and nice room in modern building,Private room in rental unit,Private room,1.375,2.0,3.5,512.0
39096298.0,Appartement de haut standing,Entire loft,Entire home/apt,3.0,3.0,2.75,856.5
39106002.0,appart cosy neuf proche de la gare Renens,Entire rental unit,Entire home/apt,1.375,1.75,3.5,512.0
39110088.0,Bijou Chalet Town Centre `P'tit Coeur`,Entire chalet,Entire home/apt,3.0,3.0,6.0,300.0
39117205.0,"L’écureuil, vue panoramique en station",Entire home,Entire home/apt,1.25,4.0,2.0,153.75
39147750.0,HÔTEL RESTAURANT FRENCH75 BRESSONNAZ,Private room in rental unit,Private room,1.0,1.0,1.0,90.0
39149744.0,"Villars, excellent location!! 2 pieces 73m",Entire rental unit,Entire home/apt,1.5,1.0,3.0,83.0
39162413.0,Furnished apartment in Lausanne (50 m2),Entire rental unit,Entire home/apt,1.75,1.0,3.75,233.25
39167871.0,Petit appartement à Lausanne proche du centre,Entire rental unit,Entire home/apt,1.0,1.0,1.75,104.0
39171401.0,"chambre privé pour vous seul,  au calme  Lausanne",Private room in bed and breakfast,Private room,1.0,0.0,2.0,60.0
39220361.0,Magnifique studio indépendant au calme,Entire guest suite,Entire home/apt,1.0,1.0,1.0,72.0
39242724.0,Charming 1900 chalet in Gryon with garden and view,Entire chalet,Entire home/apt,2.5,5.0,5.0,350.0
39247455.0,Very comfortable and cozy room in Lausanne,Private room in rental unit,Private room,1.0,1.0,1.0,49.0
39265837.0,"CLOSE TO everything & the station, quiet and cosy",Entire rental unit,Entire home/apt,1.0,1.0,1.0,78.0
39315980.0,"Appartement de 2 pièces et jardin. ""LE 13""",Entire rental unit,Entire home/apt,1.75,1.0,2.5,234.5
39353494.0,Appartement & balcon proche centre de Nyon,Entire rental unit,Entire home/apt,1.25,1.0,2.75,158.5
39354303.0,"Cosy, proche centre ville & lac",Private room in bed and breakfast,Private room,1.0,1.0,1.0,63.0
39356555.0,Logement meublé,Entire rental unit,Entire home/apt,1.0,0.0,1.0,70.0
39389407.0,Luxury chalet in Les Diablerets / Villars ski area,Entire chalet,Entire home/apt,5.5,7.0,9.0,717.0
39435115.0,"173 * Bright, spacious and modern apartment with t",Entire rental unit,Entire home/apt,1.0,2.0,3.0,187.0
39462017.0,"Appartement centré avec vue, Lausanne",Entire rental unit,Entire home/apt,1.875,1.0,3.0,295.0
39475092.0,Charming 7 people flat  - Ski Villars-sur-Ollon,Entire rental unit,Entire home/apt,2.0,3.0,4.0,250.0
39493074.0,"Luxury chalet in Villars-sur-Ollon, Switzerland",Entire chalet,Entire home/apt,1.0,2.0,3.0,250.0
39497267.0,Contemporary lake view apprtment,Entire rental unit,Entire home/apt,2.0,2.0,3.0,1000.0
39497834.0,charmant studio à côté des bains thermaux,Entire rental unit,Entire home/apt,1.0,0.0,1.0,80.0
39498828.0,Private appartment with spectacular view!,Entire rental unit,Entire home/apt,1.0,1.0,1.0,95.0
39528354.0,"Les Diablerets, 4.5 room duplex. Stunning views",Entire rental unit,Entire home/apt,1.5,3.0,5.0,300.0
39541177.0,"2 à 5 personnes, rue du Cheminet 45",Entire condo,Entire home/apt,1.0,2.0,5.0,120.0
39556940.0,Joli appartement au calme à 2 pas du centre-ville,Entire rental unit,Entire home/apt,1.25,1.0,1.75,158.75
39573207.0,Chalet Maulever and its great view on the Lake!,Entire chalet,Entire home/apt,1.0,3.0,1.5,116.0
39581558.0,City centre lake view apprtment,Entire rental unit,Entire home/apt,1.0,2.0,3.0,800.0
39619397.0,Comfortable and modern apartment with a bed room,Entire rental unit,Entire home/apt,1.0,0.0,2.0,156.0
39665579.0,Cozy place with lake view at Lausanne Gare,Entire rental unit,Entire home/apt,1.25,1.0,2.75,158.5
39665613.0,2 pièces lumineux à L'Orient,Entire rental unit,Entire home/apt,1.0,1.0,2.0,69.0
39672275.0,Chambre en plein coeur de Lausanne,Private room in rental unit,Private room,1.0,2.25,2.0,118.5
