listing_url,name,property_type,host_is_superhost,host_acceptance_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,price
https://www.airbnb.com/rooms/20064832,Chambre dans un bel appartement avec vue,Private room in rental unit,False,84.0,Lutry,Lavaux-Oron,194.5
https://www.airbnb.com/rooms/20067129,Chambre à côté du lac et près de EPFL et l'UNIL,Private room in rental unit,False,62.0,Lausanne,Lausanne,94.75
https://www.airbnb.com/rooms/20106142,Chambre modulable,Private room in rental unit,False,68.5,Lausanne,Lausanne,251.5
https://www.airbnb.com/rooms/20119416,"Old Chalet ""Ma Bagatelle""",Entire chalet,False,0.0,Leysin,Aigle,159.0
https://www.airbnb.com/rooms/20129776,"Last minute: old town, 10 minutes from the lake",Entire rental unit,False,62.75,Montreux,Riviera-Pays-d'Enhaut,288.25
https://www.airbnb.com/rooms/20130405,Appartement entier avec 2 chambres à Lausanne,Entire rental unit,False,93.75,Lausanne,Lausanne,141.25
https://www.airbnb.com/rooms/20150149,Bel appartement mansardé,Private room in rental unit,False,75.0,Lausanne,Lausanne,117.75
https://www.airbnb.com/rooms/20152134,Nice studio,Entire rental unit,False,93.25,Lausanne,Lausanne,208.75
https://www.airbnb.com/rooms/20154722,"Plein sud, vue imprenable.",Entire rental unit,False,87.5,Vevey,Riviera-Pays-d'Enhaut,343.75
https://www.airbnb.com/rooms/20159014,Furnished room in shared apartment,Private room in rental unit,False,84.0,Lausanne,Lausanne,107.75
https://www.airbnb.com/rooms/20160100,Chambre,Private room in rental unit,False,0.0,Essertines-sur-Rolle,Nyon,92.75
https://www.airbnb.com/rooms/20167079,Magnifique chambre avec grand lit !,Private room in townhouse,False,47.5,Lausanne,Lausanne,580.25
https://www.airbnb.com/rooms/20181947,"Bel appartement 3 pièces, centre Lausanne.",Entire rental unit,False,91.0,Lausanne,Lausanne,78.5
https://www.airbnb.com/rooms/20185094,Jolie chambre à 10min de Lausanne,Private room in rental unit,False,92.0,Chavannes-près-Renens,Ouest lausannois,346.25
https://www.airbnb.com/rooms/20200160,Cozy room in Lausanne,Private room,False,71.75,Lausanne,Lausanne,153.75
https://www.airbnb.com/rooms/20205697,Superbe appartement en plein centre de Lausanne,Private room in rental unit,False,91.5,Lausanne,Lausanne,391.0
https://www.airbnb.com/rooms/20241221,Cosy chalet with breathtaking view in Villars!,Entire chalet,False,92.0,Ollon,Aigle,246.0
https://www.airbnb.com/rooms/20242438,"New - Quiet, Bright & Spacious 2BR Apt",Entire rental unit,False,90.0,Lausanne,Lausanne,91.75
https://www.airbnb.com/rooms/20265416,Magnifique chambre très calme au centre-ville,Private room in rental unit,False,82.25,Lausanne,Lausanne,280.0
https://www.airbnb.com/rooms/20283226,"Mountains, rivers, caring hosts and great fun",Private room,False,100.0,Château-d'Oex,Riviera-Pays-d'Enhaut,65.0
https://www.airbnb.com/rooms/20289838,Private room near center of Lausanne,Private room in rental unit,False,99.5,Lausanne,Lausanne,322.5
https://www.airbnb.com/rooms/20303334,Appart 2 rooms terrasse jardin,Private room in rental unit,False,75.0,Lausanne,Lausanne,117.75
https://www.airbnb.com/rooms/20322526,Big double room in Lausanne,Private room in rental unit,False,96.75,Lausanne,Lausanne,294.75
https://www.airbnb.com/rooms/20325409,"Villars sur Ollon lots of sun, best views & hikes!",Entire rental unit,False,100.0,Ollon,Aigle,185.0
https://www.airbnb.com/rooms/20347161,Wonderfull app / beautiful view/excellent location,Entire rental unit,False,65.5,Montreux,Riviera-Pays-d'Enhaut,202.5
https://www.airbnb.com/rooms/20378745,chambre ac sdb et wc  privé à 5min de hypercentre,Private room in rental unit,False,52.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/20381842,"Grd app.Au centre et calme, balcon  vue sur lac",Entire condo,False,52.0,Lausanne,Lausanne,100.0
https://www.airbnb.com/rooms/20397329,Nid Cosy près de l'EPFL et UNIL. Long stay,Entire rental unit,False,96.5,Renens (Vaud),Ouest lausannois,350.0
https://www.airbnb.com/rooms/20451548,Chambre privée centre ville 1 ou 2 voyageur(s),Private room in rental unit,False,92.75,Lausanne,Lausanne,321.25
https://www.airbnb.com/rooms/20464293,Joli studio avec vue sur le lac léman,Entire rental unit,True,98.0,Villeneuve (Vaud),Aigle,105.0
https://www.airbnb.com/rooms/20490582,nices double rooms in Vallée de Joux,Private room in bed and breakfast,False,0.0,Le Chenit,Jura-Nord vaudois,100.0
https://www.airbnb.com/rooms/20547952,Splendide appartement - Chambre à louer,Private room in rental unit,False,75.0,Lausanne,Lausanne,117.75
https://www.airbnb.com/rooms/20549085,Chalet 4.5 Pieces with swimming pool and hammam,Entire chalet,False,92.0,Leysin,Aigle,541.0
https://www.airbnb.com/rooms/20549810,Peaceful chalet with breathtaking view (Montreux),Entire chalet,False,71.0,Montreux,Riviera-Pays-d'Enhaut,329.0
https://www.airbnb.com/rooms/20601251,GRAND VOLUME VALLORBE :),Private room,False,93.25,Vallorbe,Jura-Nord vaudois,117.5
https://www.airbnb.com/rooms/20612917,"Lovely apartment (2,5 rooms) right by the slopes",Entire rental unit,False,92.0,Leysin,Aigle,156.0
https://www.airbnb.com/rooms/20612920,Well thought out apartment 2.5 pieces in the building of Coop Supermarket - 000021,Entire rental unit,False,92.0,Leysin,Aigle,227.25
https://www.airbnb.com/rooms/20612923,Apartment with 2 bedrooms (5 beds) in Les Dents,Entire rental unit,False,92.0,Leysin,Aigle,203.0
https://www.airbnb.com/rooms/20612933,"Apartment 2,5 pieces with refursbished kitchen i",Entire rental unit,False,92.0,Leysin,Aigle,156.0
https://www.airbnb.com/rooms/20613701,"Lovely apartment (4,5 rooms) in a residence with",Entire rental unit,False,92.0,Leysin,Aigle,207.0
https://www.airbnb.com/rooms/20613702,"Superb and delightful luxurious apartment (4,5 r",Entire rental unit,False,92.0,Leysin,Aigle,303.0
https://www.airbnb.com/rooms/20613704,"Pleasurable apartment (3,5 rooms) right by the s",Entire rental unit,False,92.0,Leysin,Aigle,170.0
https://www.airbnb.com/rooms/20613712,"Pleasant apartment (2,5 rooms) at the first floo",Entire rental unit,False,92.0,Leysin,Aigle,154.0
https://www.airbnb.com/rooms/20613715,"Bel appartement à la Résidence Roc d'Orsay, Leys",Entire rental unit,False,92.0,Leysin,Aigle,201.0
https://www.airbnb.com/rooms/20613716,Apartment 4.5 rooms right by the slopes for begi,Entire rental unit,False,92.0,Leysin,Aigle,245.0
https://www.airbnb.com/rooms/20613721,Superb luxurious apartment (3 bedrooms) with bre,Entire rental unit,False,92.0,Leysin,Aigle,296.0
https://www.airbnb.com/rooms/20627842,2 bedrooms Metro Ours,Entire rental unit,False,73.0,Lausanne,Lausanne,123.0
https://www.airbnb.com/rooms/20630056,Au calme à Lausanne,Private room in rental unit,False,84.25,Lausanne,Lausanne,205.25
https://www.airbnb.com/rooms/20633625,Belvoir Chalet Les Diablerets,Entire chalet,False,89.0,Ormont-Dessus,Aigle,336.0
https://www.airbnb.com/rooms/20653342,appartement 2.5 p 50m2 à la montagne.,Entire rental unit,False,100.0,Leysin,Aigle,90.0
https://www.airbnb.com/rooms/20653423,Private studio (25 m2) near Montelly metro station,Entire rental unit,False,85.75,Lausanne,Lausanne,372.5
https://www.airbnb.com/rooms/20685988,"Lausanne - Chambre meublée, sdb privée &vue jardin",Private room in condo,True,56.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/20688833,Chalet au coeur des montagnes Suisse,Entire chalet,False,87.0,Ormont-Dessus,Aigle,198.5
https://www.airbnb.com/rooms/20702957,Charming 2-bed apartment in Morges. 100m from lake,Entire serviced apartment,True,69.0,Morges,Morges,170.0
https://www.airbnb.com/rooms/20708592,Charmant appartement avec vue imprenable!,Entire rental unit,False,81.25,Lausanne,Lausanne,209.0
https://www.airbnb.com/rooms/20737252,Lausanne - Chambre avec terrasse & sdb privée,Private room in rental unit,True,56.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/20754382,"Appartement de 50m2 , proche du musée Olympique",Entire rental unit,False,81.25,Lausanne,Lausanne,209.0
https://www.airbnb.com/rooms/20755604,"Villa Hortensia, Panorama view, Leysin",Entire rental unit,False,100.0,Leysin,Aigle,175.0
https://www.airbnb.com/rooms/20789511,Changez d'air et offrez vous un bain de forêt,Entire chalet,True,86.0,Gryon,Aigle,133.0
https://www.airbnb.com/rooms/20795533,"New - Quiet, Bright & Spacious Room in a great Apt",Private room in rental unit,False,90.0,Lausanne,Lausanne,67.0
https://www.airbnb.com/rooms/20812315,L'appartement Vert,Entire condo,False,50.0,Saint-Sulpice (Vaud),Ouest lausannois,100.0
https://www.airbnb.com/rooms/20840672,Bijou am Murtensee,Entire cottage,True,75.0,Faoug,Broye-Vully,108.25
https://www.airbnb.com/rooms/20861667,Feelgood appartement indépendant et calme,Entire rental unit,False,85.25,Founex,Nyon,125.0
https://www.airbnb.com/rooms/20879049,Classical villa with beautiful grounds,Entire home,False,73.0,Epalinges,Lausanne,450.0
https://www.airbnb.com/rooms/20882586,"Modern apartment  easy commute, Geneva & Nyon 75m2",Entire rental unit,False,100.0,Founex,Nyon,100.0
https://www.airbnb.com/rooms/20884517,Magnifique studio lumineux à deux pas des pistes,Entire rental unit,False,86.0,Ormont-Dessus,Aigle,120.0
https://www.airbnb.com/rooms/20885191,"Bed & Arts :  ""L'Atelier des Rêves""",Entire vacation home,False,100.0,Ollon,Aigle,85.0
https://www.airbnb.com/rooms/20891571,Addres Rionzi 37 1052 m’ont sur Lausanne,Entire guesthouse,False,99.0,Le Mont-sur-Lausanne,Lausanne,388.5
https://www.airbnb.com/rooms/20893276,Cozy room in cool apartment in Lausanne downtown,Private room in rental unit,False,58.0,Lausanne,Lausanne,65.0
https://www.airbnb.com/rooms/20894561,Chambre à louer à Bellerive dans le Vully,Private room in rental unit,False,76.75,Vully-les-Lacs,Broye-Vully,30.0
https://www.airbnb.com/rooms/20907798,Fullness,Private room in condo,False,100.0,Fontaines-sur-Grandson,Jura-Nord vaudois,55.0
https://www.airbnb.com/rooms/20916096,Appartement de 1pièce 1/2 à 10 minutes de Lausanne,Entire condo,True,87.0,Sullens,Gros-de-Vaud,99.0
https://www.airbnb.com/rooms/20924166,Logement à 10min du centre ville Lausanne,Private room in rental unit,False,11.0,Paudex,Lavaux-Oron,64.0
https://www.airbnb.com/rooms/20924882,2 Rooms Appartment 10 min walk from the Lake,Entire rental unit,False,75.25,Vevey,Riviera-Pays-d'Enhaut,121.0
https://www.airbnb.com/rooms/20927238,2 pièces au centre de Lausanne avec vue et balcon,Entire rental unit,False,90.5,Lausanne,Lausanne,308.25
https://www.airbnb.com/rooms/20978124,Cozy and central apartment - Stylish design,Entire rental unit,False,82.0,Lausanne,Lausanne,188.75
https://www.airbnb.com/rooms/20985745,Duplex on the Lake,Entire townhouse,True,100.0,Vevey,Riviera-Pays-d'Enhaut,300.0
https://www.airbnb.com/rooms/20987048,Nice Studio,Entire rental unit,False,96.5,Ecublens (Vaud),Ouest lausannois,118.75
https://www.airbnb.com/rooms/21018679,Cosy & Charming apartment in central Lausanne,Entire rental unit,False,78.0,Lausanne,Lausanne,125.5
https://www.airbnb.com/rooms/21034736,"Appartement à 5mn de la gare, Vue sur le lac!",Entire rental unit,False,75.0,Lausanne,Lausanne,142.75
https://www.airbnb.com/rooms/21037032,1 pièce studio terrasse 100m des télécabines,Entire rental unit,True,100.0,Leysin,Aigle,82.0
https://www.airbnb.com/rooms/21041357,"Private floor in house with garden, centre of town",Entire townhouse,True,100.0,Vevey,Riviera-Pays-d'Enhaut,127.5
https://www.airbnb.com/rooms/21050584,Le Clapotis - sur les rives du lac de Joux,Entire cottage,False,96.5,Le Lieu,Jura-Nord vaudois,200.0
https://www.airbnb.com/rooms/21063926,"Bright, Modern room in Central Lausanne",Private room in rental unit,False,87.5,Lausanne,Lausanne,115.0
https://www.airbnb.com/rooms/21069134,Magnifique appartement neuf à deux pas de la gare,Entire rental unit,False,96.5,Nyon,Nyon,356.25
https://www.airbnb.com/rooms/21100647,Appartement entier au centre de Lausanne!,Entire rental unit,False,91.75,Lausanne,Lausanne,177.0
https://www.airbnb.com/rooms/21224071,Grand studio proche du lac,Entire rental unit,True,75.0,Montreux,Riviera-Pays-d'Enhaut,97.0
https://www.airbnb.com/rooms/21231196,"Chambre ""C"" dans village près de Morges",Private room in home,False,63.0,Tolochenaz,Morges,54.0
https://www.airbnb.com/rooms/21234401,Cozy Rooftop Apartment Lausanne City Center.,Entire rental unit,False,88.25,Lausanne,Lausanne,388.5
https://www.airbnb.com/rooms/21241878,Appartement de 3.5 pièces avec vue panoramique,Entire rental unit,False,100.0,Ollon,Aigle,280.0
https://www.airbnb.com/rooms/21242122,Le paradis sur la riviera,Entire loft,False,100.0,Montreux,Riviera-Pays-d'Enhaut,177.0
https://www.airbnb.com/rooms/21257866,Villars - Alpine serenity,Entire rental unit,False,95.25,Ollon,Aigle,267.0
https://www.airbnb.com/rooms/21259178,Cosy Room in a shared apartment,Private room in rental unit,False,50.0,Lausanne,Lausanne,184.75
https://www.airbnb.com/rooms/21315818,"Lake View - 1 Bedroom, 1 Bath",Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,149.0
https://www.airbnb.com/rooms/21321288,Belle chambre dans maison ancienne,Private room in home,True,100.0,Cossonay,Morges,100.0
https://www.airbnb.com/rooms/21332291,Chambre accès jardin calme près du lac et ville,Private room in rental unit,False,88.75,Lausanne,Lausanne,343.25
https://www.airbnb.com/rooms/21360863,"Best location in Montreux, lake view apartment",Entire rental unit,False,83.5,Montreux,Riviera-Pays-d'Enhaut,142.25
https://www.airbnb.com/rooms/21361980,Cozy and charming apartment  of Lausanne,Private room in rental unit,False,75.5,Lausanne,Lausanne,66.0
https://www.airbnb.com/rooms/21367593,"120 m2 flat, jacuzzi, 15 mnYverdon, 25 mnNeuchâtel",Entire condo,False,100.0,Onnens (Vaud),Jura-Nord vaudois,180.0
https://www.airbnb.com/rooms/21378906,Cosy Room in central Lausanne only for women,Private room in guesthouse,False,83.5,Lausanne,Lausanne,142.25
https://www.airbnb.com/rooms/21387686,Lovely flat wonderful vue on the cathedral and lac,Entire rental unit,False,91.75,Lausanne,Lausanne,258.25
https://www.airbnb.com/rooms/21389054,Excellent modern apartment in Strict Center,Entire rental unit,False,73.75,Vevey,Riviera-Pays-d'Enhaut,72.0
https://www.airbnb.com/rooms/21396533,Appartement chaleureux,Entire rental unit,False,67.0,Lausanne,Lausanne,182.0
https://www.airbnb.com/rooms/21418992,"Amazing flat with WiFi, parking & Terrace in Forel",Entire rental unit,False,100.0,Forel (Lavaux),Lavaux-Oron,145.0
https://www.airbnb.com/rooms/21442421,"Au bord du lac ,région du Lavaux",Entire rental unit,True,59.0,Rivaz,Lavaux-Oron,122.0
https://www.airbnb.com/rooms/21500633,chambre privée avec entrée indépendante,Private room in home,False,78.5,Le Mont-sur-Lausanne,Lausanne,185.5
https://www.airbnb.com/rooms/21503531,"Appartement traversant, central, quartier calme",Entire rental unit,False,82.0,Lausanne,Lausanne,188.75
https://www.airbnb.com/rooms/21515622,"A convenient room, good value for money.",Private room in home,False,100.0,Villeneuve (Vaud),Aigle,44.0
https://www.airbnb.com/rooms/21536415,"La Petite Grange "" Calme, Nature,Charme""",Entire home,False,100.0,Ollon,Aigle,200.0
https://www.airbnb.com/rooms/21555088,*even CLEANER than hotel* 20min to Geneva-Nyon,Private room in rental unit,False,96.75,Founex,Nyon,117.5
https://www.airbnb.com/rooms/21555604,Truly Amazing Geneva lake and Alps Mountain view,Entire condo,True,100.0,Saint-Cergue,Nyon,89.0
https://www.airbnb.com/rooms/21560638,Luxury duplex entirely renovated for 9 people,Entire loft,False,83.0,Gryon,Aigle,200.0
https://www.airbnb.com/rooms/21564686,Montreux lago di Geneva per Gruppi e big family,Entire rental unit,True,100.0,Montreux,Riviera-Pays-d'Enhaut,713.0
https://www.airbnb.com/rooms/21620289,Excellent Studio à 5 minutes du centre,Entire condo,False,78.5,Lausanne,Lausanne,185.5
https://www.airbnb.com/rooms/21637828,Grande et belle chambre lumineuse,Private room in guesthouse,False,75.0,Jouxtens-Mézery,Lausanne,142.75
https://www.airbnb.com/rooms/21638290,Cosy authentic mountain chalet Sauna views garden,Entire chalet,False,100.0,Gryon,Aigle,77.0
https://www.airbnb.com/rooms/21661301,Cosy stay close to Renens gare and EPFL,Private room in rental unit,False,75.0,Chavannes-près-Renens,Ouest lausannois,116.25
https://www.airbnb.com/rooms/21663746,"""Le Loft"" du centre, Montreux",Entire loft,False,80.5,Montreux,Riviera-Pays-d'Enhaut,229.0
https://www.airbnb.com/rooms/21678661,Appartement 2.5 pièces à 5 minutes de la gare,Entire rental unit,False,82.0,Morges,Morges,108.25
https://www.airbnb.com/rooms/21688918,Côté Village - Aux Trois Soleils à Chexbres,Private room in nature lodge,True,100.0,Chexbres,Lavaux-Oron,140.0
https://www.airbnb.com/rooms/21703661,Chalet écologique avec vue panoramique,Entire chalet,False,80.0,Bullet,Jura-Nord vaudois,120.0
https://www.airbnb.com/rooms/21712247,6BD Famous Luxury Design Awarded Villa,Room in serviced apartment,False,100.0,Fontaines-sur-Grandson,Jura-Nord vaudois,402.25
https://www.airbnb.com/rooms/21720368,Spacious Chalet for families or business trips,Entire chalet,False,98.25,Leysin,Aigle,400.0
https://www.airbnb.com/rooms/21735526,Chalet Alps Villars-Gryon-les Diablerets,Entire chalet,True,75.0,Ormont-Dessous,Aigle,300.0
https://www.airbnb.com/rooms/21794343,Double Room in a Loft /w garden  @Renens(Lausanne),Private room in loft,False,97.0,Renens (Vaud),Ouest lausannois,116.25
https://www.airbnb.com/rooms/21795086,Les Diablerets - Appartement de 4.5 pièces à louer,Entire rental unit,False,100.0,Ormont-Dessus,Aigle,150.0
https://www.airbnb.com/rooms/21797328,Charming loft,Entire loft,False,91.75,Rolle,Nyon,177.0
https://www.airbnb.com/rooms/21800024,Nice room at 10 min by foot from the city center!,Private room in rental unit,False,88.75,Lausanne,Lausanne,343.25
https://www.airbnb.com/rooms/21821367,Apartment in Montreux  with garage,Entire rental unit,False,0.0,Montreux,Riviera-Pays-d'Enhaut,105.0
https://www.airbnb.com/rooms/21822730,"Superbe appartement 4,5 pièces centre de Lausanne",Private room in rental unit,False,0.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/21825226,Maison design dans un lieu paradisiaque,Private room in home,False,63.75,Chardonne,Riviera-Pays-d'Enhaut,181.25
https://www.airbnb.com/rooms/21843575,"Montreux, between lake and castle",Private room in rental unit,True,94.0,Montreux,Riviera-Pays-d'Enhaut,56.0
https://www.airbnb.com/rooms/21860092,Beautiful Studio Lake View and Castle ⭐,Entire rental unit,False,100.0,Veytaux,Riviera-Pays-d'Enhaut,121.0
